function_id,module,submodule,function_name,purpose,caller_or_trigger,input_field,input_type,input_required,input_source,preconditions,authorization_action,qualification_requirement,sod_requirement,signature_requirement,processing_rules,db_reads,db_writes,transaction_boundary,return_type,return_fields,emitted_events,consumed_events,external_dependencies,idempotency,concurrency,error_codes,audit_events,security_events,configuration,test_ids,validation_requirement_ids,source_document,source_requirement_ids,derivation
FN-0810,SPEC-VAL-005,Installation Qualification (IQ) & Installed Baseline Verification,approveIQ(),Freezes IQ evidence/state,Validation/QA,IQ result; signature,"see contract schema (contracts/openapi, contracts/events)",per source contract,Validation/QA,PASS or approved deviations,Policy decision required (Doc 07 IAM-FR-006..IAM-FR-014),Qualification gate where configured (Doc 07 / MUT-FR-007),SoD evaluated server-side (Doc 07); performer≠verifier where required,SIGNATURE POLICY LOOKUP REQUIRED (Doc 04 SIG-FR-004; baseline values → SG-004),Freezes IQ evidence/state,authoritative read of owning aggregate (see 05_DATABASE_OWNERSHIP_MATRIX.md),Freezes IQ evidence/state,single PostgreSQL transaction: domain + version + audit + outbox (MUT-FR-015),ApprovedIQ,ApprovedIQ,IQApproved,,,idempotency key required for retryable commands (MUT-FR-010),expected_version optimistic concurrency (MUT-FR-009),IQApproved,one audit event per committed mutation (MUT-FR-016),denied/replayed/malformed → security event (MUT-FR-031),,wrong image digest;unsupported DB version;NTP missing;backup absent;cert expired;forbidden path open,Doc 80/81 trace for SPEC-VAL-005,Document 83,IQ-FR-001;IQ-FR-002;IQ-FR-003;IQ-FR-004;IQ-FR-005;IQ-FR-006;IQ-FR-007;IQ-FR-008;IQ-FR-009;IQ-FR-010;IQ-FR-011;IQ-FR-012;IQ-FR-013;IQ-FR-014;IQ-FR-015;IQ-FR-016;IQ-FR-017;IQ-FR-018;IQ-FR-019;IQ-FR-020;IQ-FR-021,source function/service contract table
FN-0811,SPEC-VAL-005,Installation Qualification (IQ) & Installed Baseline Verification,postValidationV1IqProtocols,Implements `POST /validation/v1/iq/protocols` declared in Document 83 §7. APIs / Internal Interfaces,Frappe UI / service client / adapter,command payload,path params (string/uuid) + JSON body per contracts/openapi,path params required; body per schema,authenticated caller (actor never taken from payload — MUT-FR-002),tenant/site scope resolved; aggregate exists; state transition allowed (MUT-FR-003/008),policy action for postValidationV1IqProtocols (Doc 07),per configured qualification gate (MUT-FR-007),per configured SoD rule (Doc 07 / SIG-FR-018),evaluate via policy map,per requirements IQ-FR-001;IQ-FR-002;IQ-FR-003;IQ-FR-004;IQ-FR-005;IQ-FR-006;IQ-FR-007;IQ-FR-008;IQ-FR-009;IQ-FR-010;IQ-FR-011;IQ-FR-012;IQ-FR-013;IQ-FR-014;IQ-FR-015;IQ-FR-016;,owning aggregate + policy/qualification context,domain state + record version + audit + outbox,single PostgreSQL transaction (MUT-FR-015),MutationReceipt,"command_id, aggregate_id, resulting_version, audit_event_id, signature_id?, record_hash?, correlation_id",InstalledInventoryCaptured;IQPrerequisitesVerified;IQCompleted;IQApproved,,,idempotency_key required,expected_version required,,committed mutation audit event,"authz denial, replay, malformed payload",,wrong image digest;unsupported DB version;NTP missing;backup absent;cert expired;forbidden path open,Doc 80/81 trace for SPEC-VAL-005,Document 83,IQ-FR-001;IQ-FR-002;IQ-FR-003;IQ-FR-004;IQ-FR-005;IQ-FR-006;IQ-FR-007;IQ-FR-008;IQ-FR-009;IQ-FR-010;IQ-FR-011;IQ-FR-012;IQ-FR-013;IQ-FR-014;IQ-FR-015;IQ-FR-016;IQ-FR-017;IQ-FR-018;IQ-FR-019;IQ-FR-020;IQ-FR-021,derived from declared API operation
FN-0812,SPEC-VAL-005,Installation Qualification (IQ) & Installed Baseline Verification,postValidationV1IqExecutions,Implements `POST /validation/v1/iq/executions` declared in Document 83 §7. APIs / Internal Interfaces,Frappe UI / service client / adapter,command payload,path params (string/uuid) + JSON body per contracts/openapi,path params required; body per schema,authenticated caller (actor never taken from payload — MUT-FR-002),tenant/site scope resolved; aggregate exists; state transition allowed (MUT-FR-003/008),policy action for postValidationV1IqExecutions (Doc 07),per configured qualification gate (MUT-FR-007),per configured SoD rule (Doc 07 / SIG-FR-018),evaluate via policy map,per requirements IQ-FR-001;IQ-FR-002;IQ-FR-003;IQ-FR-004;IQ-FR-005;IQ-FR-006;IQ-FR-007;IQ-FR-008;IQ-FR-009;IQ-FR-010;IQ-FR-011;IQ-FR-012;IQ-FR-013;IQ-FR-014;IQ-FR-015;IQ-FR-016;,owning aggregate + policy/qualification context,domain state + record version + audit + outbox,single PostgreSQL transaction (MUT-FR-015),MutationReceipt,"command_id, aggregate_id, resulting_version, audit_event_id, signature_id?, record_hash?, correlation_id",InstalledInventoryCaptured;IQPrerequisitesVerified;IQCompleted;IQApproved,,,idempotency_key required,expected_version required,,committed mutation audit event,"authz denial, replay, malformed payload",,wrong image digest;unsupported DB version;NTP missing;backup absent;cert expired;forbidden path open,Doc 80/81 trace for SPEC-VAL-005,Document 83,IQ-FR-001;IQ-FR-002;IQ-FR-003;IQ-FR-004;IQ-FR-005;IQ-FR-006;IQ-FR-007;IQ-FR-008;IQ-FR-009;IQ-FR-010;IQ-FR-011;IQ-FR-012;IQ-FR-013;IQ-FR-014;IQ-FR-015;IQ-FR-016;IQ-FR-017;IQ-FR-018;IQ-FR-019;IQ-FR-020;IQ-FR-021,derived from declared API operation
FN-0813,SPEC-VAL-005,Installation Qualification (IQ) & Installed Baseline Verification,postValidationV1IqExecutionsIdComplete,Implements `POST /validation/v1/iq/executions/{id}/complete` declared in Document 83 §7. APIs / Internal Interfaces,Frappe UI / service client / adapter,id,path params (string/uuid) + JSON body per contracts/openapi,path params required; body per schema,authenticated caller (actor never taken from payload — MUT-FR-002),tenant/site scope resolved; aggregate exists; state transition allowed (MUT-FR-003/008),policy action for postValidationV1IqExecutionsIdComplete (Doc 07),per configured qualification gate (MUT-FR-007),per configured SoD rule (Doc 07 / SIG-FR-018),evaluate via policy map,per requirements IQ-FR-001;IQ-FR-002;IQ-FR-003;IQ-FR-004;IQ-FR-005;IQ-FR-006;IQ-FR-007;IQ-FR-008;IQ-FR-009;IQ-FR-010;IQ-FR-011;IQ-FR-012;IQ-FR-013;IQ-FR-014;IQ-FR-015;IQ-FR-016;,owning aggregate + policy/qualification context,domain state + record version + audit + outbox,single PostgreSQL transaction (MUT-FR-015),MutationReceipt,"command_id, aggregate_id, resulting_version, audit_event_id, signature_id?, record_hash?, correlation_id",InstalledInventoryCaptured;IQPrerequisitesVerified;IQCompleted;IQApproved,,,idempotency_key required,expected_version required,,committed mutation audit event,"authz denial, replay, malformed payload",,wrong image digest;unsupported DB version;NTP missing;backup absent;cert expired;forbidden path open,Doc 80/81 trace for SPEC-VAL-005,Document 83,IQ-FR-001;IQ-FR-002;IQ-FR-003;IQ-FR-004;IQ-FR-005;IQ-FR-006;IQ-FR-007;IQ-FR-008;IQ-FR-009;IQ-FR-010;IQ-FR-011;IQ-FR-012;IQ-FR-013;IQ-FR-014;IQ-FR-015;IQ-FR-016;IQ-FR-017;IQ-FR-018;IQ-FR-019;IQ-FR-020;IQ-FR-021,derived from declared API operation
FN-0814,SPEC-VAL-005,Installation Qualification (IQ) & Installed Baseline Verification,postValidationV1IqExecutionsIdApprove,Implements `POST /validation/v1/iq/executions/{id}/approve` declared in Document 83 §7. APIs / Internal Interfaces,Frappe UI / service client / adapter,id,path params (string/uuid) + JSON body per contracts/openapi,path params required; body per schema,authenticated caller (actor never taken from payload — MUT-FR-002),tenant/site scope resolved; aggregate exists; state transition allowed (MUT-FR-003/008),policy action for postValidationV1IqExecutionsIdApprove (Doc 07),per configured qualification gate (MUT-FR-007),per configured SoD rule (Doc 07 / SIG-FR-018),SIGNATURE POLICY LOOKUP REQUIRED (Doc 04 SIG-FR-004; baseline values → SG-004),per requirements IQ-FR-001;IQ-FR-002;IQ-FR-003;IQ-FR-004;IQ-FR-005;IQ-FR-006;IQ-FR-007;IQ-FR-008;IQ-FR-009;IQ-FR-010;IQ-FR-011;IQ-FR-012;IQ-FR-013;IQ-FR-014;IQ-FR-015;IQ-FR-016;,owning aggregate + policy/qualification context,domain state + record version + audit + outbox,single PostgreSQL transaction (MUT-FR-015),MutationReceipt,"command_id, aggregate_id, resulting_version, audit_event_id, signature_id?, record_hash?, correlation_id",InstalledInventoryCaptured;IQPrerequisitesVerified;IQCompleted;IQApproved,,,idempotency_key required,expected_version required,,committed mutation audit event,"authz denial, replay, malformed payload",,wrong image digest;unsupported DB version;NTP missing;backup absent;cert expired;forbidden path open,Doc 80/81 trace for SPEC-VAL-005,Document 83,IQ-FR-001;IQ-FR-002;IQ-FR-003;IQ-FR-004;IQ-FR-005;IQ-FR-006;IQ-FR-007;IQ-FR-008;IQ-FR-009;IQ-FR-010;IQ-FR-011;IQ-FR-012;IQ-FR-013;IQ-FR-014;IQ-FR-015;IQ-FR-016;IQ-FR-017;IQ-FR-018;IQ-FR-019;IQ-FR-020;IQ-FR-021,derived from declared API operation
FN-0815,SPEC-VAL-006,Operational Qualification (OQ) & Functional Control Verification,deriveOQSuite(),Selects required functional/negative/concurrency tests,Validation service,requirement baseline; risks; IQ,"see contract schema (contracts/openapi, contracts/events)",per source contract,Validation service,IQ approved,Policy decision required (Doc 07 IAM-FR-006..IAM-FR-014),Qualification gate where configured (Doc 07 / MUT-FR-007),SoD evaluated server-side (Doc 07); performer≠verifier where required,none identified in source,Selects required functional/negative/concurrency tests,authoritative read of owning aggregate (see 05_DATABASE_OWNERSHIP_MATRIX.md),Selects required functional/negative/concurrency tests,single PostgreSQL transaction: domain + version + audit + outbox (MUT-FR-015),OQSuite,OQSuite,OQSuiteDerived,,,idempotency key required for retryable commands (MUT-FR-010),expected_version optimistic concurrency (MUT-FR-009),OQSuiteDerived,one audit event per committed mutation (MUT-FR-016),denied/replayed/malformed → security event (MUT-FR-031),,stale mutation denied;signature wrong meaning;audit old/new;rounding vectors;duplicate command;worker restart,Doc 80/81 trace for SPEC-VAL-006,Document 84,OQ-FR-001;OQ-FR-002;OQ-FR-003;OQ-FR-004;OQ-FR-005;OQ-FR-006;OQ-FR-007;OQ-FR-008;OQ-FR-009;OQ-FR-010;OQ-FR-011;OQ-FR-012;OQ-FR-013;OQ-FR-014;OQ-FR-015;OQ-FR-016;OQ-FR-017;OQ-FR-018,source function/service contract table
FN-0816,SPEC-VAL-006,Operational Qualification (OQ) & Functional Control Verification,executeOQSuite(),Executes/imports tests and evidence,Validation/CI,OQ suite; environment/config fingerprint,"see contract schema (contracts/openapi, contracts/events)",per source contract,Validation/CI,IQ valid,Policy decision required (Doc 07 IAM-FR-006..IAM-FR-014),Qualification gate where configured (Doc 07 / MUT-FR-007),SoD evaluated server-side (Doc 07); performer≠verifier where required,none identified in source,Executes/imports tests and evidence,authoritative read of owning aggregate (see 05_DATABASE_OWNERSHIP_MATRIX.md),Executes/imports tests and evidence,single PostgreSQL transaction: domain + version + audit + outbox (MUT-FR-015),OQExecution,OQExecution,OQExecutionCompleted,,,idempotency key required for retryable commands (MUT-FR-010),expected_version optimistic concurrency (MUT-FR-009),OQExecutionCompleted,one audit event per committed mutation (MUT-FR-016),denied/replayed/malformed → security event (MUT-FR-031),,stale mutation denied;signature wrong meaning;audit old/new;rounding vectors;duplicate command;worker restart,Doc 80/81 trace for SPEC-VAL-006,Document 84,OQ-FR-001;OQ-FR-002;OQ-FR-003;OQ-FR-004;OQ-FR-005;OQ-FR-006;OQ-FR-007;OQ-FR-008;OQ-FR-009;OQ-FR-010;OQ-FR-011;OQ-FR-012;OQ-FR-013;OQ-FR-014;OQ-FR-015;OQ-FR-016;OQ-FR-017;OQ-FR-018,source function/service contract table
FN-0817,SPEC-VAL-006,Operational Qualification (OQ) & Functional Control Verification,evaluateOQCoverage(),Calculates critical coverage/gaps/failures,Validation,OQ execution; risk/requirements,"see contract schema (contracts/openapi, contracts/events)",per source contract,Validation,Execution closed,Policy decision required (Doc 07 IAM-FR-006..IAM-FR-014),Qualification gate where configured (Doc 07 / MUT-FR-007),SoD evaluated server-side (Doc 07); performer≠verifier where required,none identified in source,Calculates critical coverage/gaps/failures,authoritative read of owning aggregate (see 05_DATABASE_OWNERSHIP_MATRIX.md),Calculates critical coverage/gaps/failures,single PostgreSQL transaction: domain + version + audit + outbox (MUT-FR-015),OQCoverageReport,OQCoverageReport,OQCoverageEvaluated,,,idempotency key required for retryable commands (MUT-FR-010),expected_version optimistic concurrency (MUT-FR-009),OQCoverageEvaluated,one audit event per committed mutation (MUT-FR-016),denied/replayed/malformed → security event (MUT-FR-031),,stale mutation denied;signature wrong meaning;audit old/new;rounding vectors;duplicate command;worker restart,Doc 80/81 trace for SPEC-VAL-006,Document 84,OQ-FR-001;OQ-FR-002;OQ-FR-003;OQ-FR-004;OQ-FR-005;OQ-FR-006;OQ-FR-007;OQ-FR-008;OQ-FR-009;OQ-FR-010;OQ-FR-011;OQ-FR-012;OQ-FR-013;OQ-FR-014;OQ-FR-015;OQ-FR-016;OQ-FR-017;OQ-FR-018,source function/service contract table
FN-0818,SPEC-VAL-006,Operational Qualification (OQ) & Functional Control Verification,approveOQ(),Freezes OQ result,Validation/QA,execution; coverage; deviations; signature,"see contract schema (contracts/openapi, contracts/events)",per source contract,Validation/QA,Critical blockers resolved,Policy decision required (Doc 07 IAM-FR-006..IAM-FR-014),Qualification gate where configured (Doc 07 / MUT-FR-007),SoD evaluated server-side (Doc 07); performer≠verifier where required,SIGNATURE POLICY LOOKUP REQUIRED (Doc 04 SIG-FR-004; baseline values → SG-004),Freezes OQ result,authoritative read of owning aggregate (see 05_DATABASE_OWNERSHIP_MATRIX.md),Freezes OQ result,single PostgreSQL transaction: domain + version + audit + outbox (MUT-FR-015),ApprovedOQ,ApprovedOQ,OQApproved,,,idempotency key required for retryable commands (MUT-FR-010),expected_version optimistic concurrency (MUT-FR-009),OQApproved,one audit event per committed mutation (MUT-FR-016),denied/replayed/malformed → security event (MUT-FR-031),,stale mutation denied;signature wrong meaning;audit old/new;rounding vectors;duplicate command;worker restart,Doc 80/81 trace for SPEC-VAL-006,Document 84,OQ-FR-001;OQ-FR-002;OQ-FR-003;OQ-FR-004;OQ-FR-005;OQ-FR-006;OQ-FR-007;OQ-FR-008;OQ-FR-009;OQ-FR-010;OQ-FR-011;OQ-FR-012;OQ-FR-013;OQ-FR-014;OQ-FR-015;OQ-FR-016;OQ-FR-017;OQ-FR-018,source function/service contract table
FN-0819,SPEC-VAL-006,Operational Qualification (OQ) & Functional Control Verification,postValidationV1OqSuites,Implements `POST /validation/v1/oq:suites` declared in Document 84 §7. APIs / Internal Interfaces,Frappe UI / service client / adapter,command payload,path params (string/uuid) + JSON body per contracts/openapi,path params required; body per schema,authenticated caller (actor never taken from payload — MUT-FR-002),tenant/site scope resolved; aggregate exists; state transition allowed (MUT-FR-003/008),policy action for postValidationV1OqSuites (Doc 07),per configured qualification gate (MUT-FR-007),per configured SoD rule (Doc 07 / SIG-FR-018),evaluate via policy map,per requirements OQ-FR-001;OQ-FR-002;OQ-FR-003;OQ-FR-004;OQ-FR-005;OQ-FR-006;OQ-FR-007;OQ-FR-008;OQ-FR-009;OQ-FR-010;OQ-FR-011;OQ-FR-012;OQ-FR-013;OQ-FR-014;OQ-FR-015;OQ-FR-016;,owning aggregate + policy/qualification context,domain state + record version + audit + outbox,single PostgreSQL transaction (MUT-FR-015),MutationReceipt,"command_id, aggregate_id, resulting_version, audit_event_id, signature_id?, record_hash?, correlation_id",OQSuiteDerived;OQExecutionCompleted;OQCoverageEvaluated;OQApproved,,,idempotency_key required,expected_version required,,committed mutation audit event,"authz denial, replay, malformed payload",,stale mutation denied;signature wrong meaning;audit old/new;rounding vectors;duplicate command;worker restart,Doc 80/81 trace for SPEC-VAL-006,Document 84,OQ-FR-001;OQ-FR-002;OQ-FR-003;OQ-FR-004;OQ-FR-005;OQ-FR-006;OQ-FR-007;OQ-FR-008;OQ-FR-009;OQ-FR-010;OQ-FR-011;OQ-FR-012;OQ-FR-013;OQ-FR-014;OQ-FR-015;OQ-FR-016;OQ-FR-017;OQ-FR-018,derived from declared API operation
FN-0820,SPEC-VAL-006,Operational Qualification (OQ) & Functional Control Verification,postValidationV1OqExecutions,Implements `POST /validation/v1/oq/executions` declared in Document 84 §7. APIs / Internal Interfaces,Frappe UI / service client / adapter,command payload,path params (string/uuid) + JSON body per contracts/openapi,path params required; body per schema,authenticated caller (actor never taken from payload — MUT-FR-002),tenant/site scope resolved; aggregate exists; state transition allowed (MUT-FR-003/008),policy action for postValidationV1OqExecutions (Doc 07),per configured qualification gate (MUT-FR-007),per configured SoD rule (Doc 07 / SIG-FR-018),evaluate via policy map,per requirements OQ-FR-001;OQ-FR-002;OQ-FR-003;OQ-FR-004;OQ-FR-005;OQ-FR-006;OQ-FR-007;OQ-FR-008;OQ-FR-009;OQ-FR-010;OQ-FR-011;OQ-FR-012;OQ-FR-013;OQ-FR-014;OQ-FR-015;OQ-FR-016;,owning aggregate + policy/qualification context,domain state + record version + audit + outbox,single PostgreSQL transaction (MUT-FR-015),MutationReceipt,"command_id, aggregate_id, resulting_version, audit_event_id, signature_id?, record_hash?, correlation_id",OQSuiteDerived;OQExecutionCompleted;OQCoverageEvaluated;OQApproved,,,idempotency_key required,expected_version required,,committed mutation audit event,"authz denial, replay, malformed payload",,stale mutation denied;signature wrong meaning;audit old/new;rounding vectors;duplicate command;worker restart,Doc 80/81 trace for SPEC-VAL-006,Document 84,OQ-FR-001;OQ-FR-002;OQ-FR-003;OQ-FR-004;OQ-FR-005;OQ-FR-006;OQ-FR-007;OQ-FR-008;OQ-FR-009;OQ-FR-010;OQ-FR-011;OQ-FR-012;OQ-FR-013;OQ-FR-014;OQ-FR-015;OQ-FR-016;OQ-FR-017;OQ-FR-018,derived from declared API operation
