trace_id,capability_id,requirement_id,requirement_name,document,spec_id,module,work_package,code_location,authoritative_store,entities,api_operations,events,ui_surfaces,error_codes,risk_class,signature_relevant,test_case_ids,test_case_count,qualification_stage,evidence_location,prompt_file,build_stage,verification_state,validation_state,gap_reference,source_file
TR-01468,CP-014,PFS-FR-018,Safety feature assembly,Document 54,SPEC-DDCP-001,SPEC-DDCP-001,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",ddcp_profile_version; constituent_requirement; constituent_handoff; fill_operation; production_count_ledger; device_assembly_record; device_functional_test_link; ddcp_release_checkpoint,,,Injectable Profile Designer; Constituent Requirements; Batch Readiness; Filling Setup; Aseptic Fill Execution,BULK_NOT_RELEASED; CCI_TEST_FAILED; DEVICE_TEST_FAILED; FILL_IPC_OOS; FILL_PROGRAM_MISMATCH; FILTER_INTEGRITY_FAILED; LINE_NOT_READY; PFS_PROFILE_NOT_EFFECTIVE,HIGHER-PROCESS-RISK,no,TC-054-018-01; TC-054-018-02,2,OQ,validation/evidence/oq/SPEC-DDCP-001/,prompts/WP-08/54_SPEC-DDCP-001.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,,Document_54_Prefilled_Syringe_Injectable_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01469,CP-014,PFS-FR-019,Serialization/UDI hooks,Document 54,SPEC-DDCP-001,SPEC-DDCP-001,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",ddcp_profile_version; constituent_requirement; constituent_handoff; fill_operation; production_count_ledger; device_assembly_record; device_functional_test_link; ddcp_release_checkpoint,GET /ddcp/v1/prefilled-syringe/batches/{batch_id}/serialization-compliance,,Injectable Profile Designer; Constituent Requirements; Batch Readiness; Filling Setup; Aseptic Fill Execution,BULK_NOT_RELEASED; CCI_TEST_FAILED; DEVICE_TEST_FAILED; FILL_IPC_OOS; FILL_PROGRAM_MISMATCH; FILTER_INTEGRITY_FAILED; LINE_NOT_READY; PFS_PROFILE_NOT_EFFECTIVE,HIGHER-PROCESS-RISK,no,TC-054-019-01; TC-054-019-02,2,OQ,validation/evidence/oq/SPEC-DDCP-001/,prompts/WP-08/54_SPEC-DDCP-001.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-148,Document_54_Prefilled_Syringe_Injectable_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01470,CP-014,PFS-FR-020,Label/packaging,Document 54,SPEC-DDCP-001,SPEC-DDCP-001,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",ddcp_profile_version; constituent_requirement; constituent_handoff; fill_operation; production_count_ledger; device_assembly_record; device_functional_test_link; ddcp_release_checkpoint,,,Injectable Profile Designer; Constituent Requirements; Batch Readiness; Filling Setup; Aseptic Fill Execution,BULK_NOT_RELEASED; CCI_TEST_FAILED; DEVICE_TEST_FAILED; FILL_IPC_OOS; FILL_PROGRAM_MISMATCH; FILTER_INTEGRITY_FAILED; LINE_NOT_READY; PFS_PROFILE_NOT_EFFECTIVE,HIGHER-PROCESS-RISK,no,TC-054-020-01; TC-054-020-02,2,OQ,validation/evidence/oq/SPEC-DDCP-001/,prompts/WP-08/54_SPEC-DDCP-001.md,NOT_STARTED,NOT_VERIFIED,NOT_VALIDATED,SG-149,Document_54_Prefilled_Syringe_Injectable_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01471,CP-014,PFS-FR-021,Unit/lot genealogy,Document 54,SPEC-DDCP-001,SPEC-DDCP-001,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",ddcp_profile_version; constituent_requirement; constituent_handoff; fill_operation; production_count_ledger; device_assembly_record; device_functional_test_link; ddcp_release_checkpoint,GET /ddcp/v1/prefilled-syringe/batches/{batch_id}/genealogy,,Injectable Profile Designer; Constituent Requirements; Batch Readiness; Filling Setup; Aseptic Fill Execution,BULK_NOT_RELEASED; CCI_TEST_FAILED; DEVICE_TEST_FAILED; FILL_IPC_OOS; FILL_PROGRAM_MISMATCH; FILTER_INTEGRITY_FAILED; LINE_NOT_READY; PFS_PROFILE_NOT_EFFECTIVE,HIGHER-PROCESS-RISK,no,TC-054-021-01; TC-054-021-02,2,OQ,validation/evidence/oq/SPEC-DDCP-001/,prompts/WP-08/54_SPEC-DDCP-001.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-148,Document_54_Prefilled_Syringe_Injectable_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01472,CP-014,PFS-FR-022,Yield reconciliation,Document 54,SPEC-DDCP-001,SPEC-DDCP-001,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",ddcp_profile_version; constituent_requirement; constituent_handoff; fill_operation; production_count_ledger; device_assembly_record; device_functional_test_link; ddcp_release_checkpoint,,,Injectable Profile Designer; Constituent Requirements; Batch Readiness; Filling Setup; Aseptic Fill Execution,BULK_NOT_RELEASED; CCI_TEST_FAILED; DEVICE_TEST_FAILED; FILL_IPC_OOS; FILL_PROGRAM_MISMATCH; FILTER_INTEGRITY_FAILED; LINE_NOT_READY; PFS_PROFILE_NOT_EFFECTIVE,HIGHER-PROCESS-RISK,no,TC-054-022-01; TC-054-022-02; TC-054-022-03,3,OQ,validation/evidence/oq/SPEC-DDCP-001/,prompts/WP-08/54_SPEC-DDCP-001.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,,Document_54_Prefilled_Syringe_Injectable_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01473,CP-014,PFS-FR-023,Constituent release,Document 54,SPEC-DDCP-001,SPEC-DDCP-001,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",ddcp_profile_version; constituent_requirement; constituent_handoff; fill_operation; production_count_ledger; device_assembly_record; device_functional_test_link; ddcp_release_checkpoint,,,Injectable Profile Designer; Constituent Requirements; Batch Readiness; Filling Setup; Aseptic Fill Execution,BULK_NOT_RELEASED; CCI_TEST_FAILED; DEVICE_TEST_FAILED; FILL_IPC_OOS; FILL_PROGRAM_MISMATCH; FILTER_INTEGRITY_FAILED; LINE_NOT_READY; PFS_PROFILE_NOT_EFFECTIVE,HIGHER-PROCESS-RISK,yes,TC-054-023-01; TC-054-023-02; TC-054-023-03; TC-054-023-04,4,OQ,validation/evidence/oq/SPEC-DDCP-001/,prompts/WP-08/54_SPEC-DDCP-001.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,,Document_54_Prefilled_Syringe_Injectable_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01474,CP-014,PFS-FR-024,Final release blockers,Document 54,SPEC-DDCP-001,SPEC-DDCP-001,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",ddcp_profile_version; constituent_requirement; constituent_handoff; fill_operation; production_count_ledger; device_assembly_record; device_functional_test_link; ddcp_release_checkpoint,,,Injectable Profile Designer; Constituent Requirements; Batch Readiness; Filling Setup; Aseptic Fill Execution,BULK_NOT_RELEASED; CCI_TEST_FAILED; DEVICE_TEST_FAILED; FILL_IPC_OOS; FILL_PROGRAM_MISMATCH; FILTER_INTEGRITY_FAILED; LINE_NOT_READY; PFS_PROFILE_NOT_EFFECTIVE,HIGHER-PROCESS-RISK,yes,TC-054-024-01; TC-054-024-02; TC-054-024-03; TC-054-024-04,4,OQ,validation/evidence/oq/SPEC-DDCP-001/,prompts/WP-08/54_SPEC-DDCP-001.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,,Document_54_Prefilled_Syringe_Injectable_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01475,CP-014,PFS-FR-025,Batch review package,Document 54,SPEC-DDCP-001,SPEC-DDCP-001,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",ddcp_profile_version; constituent_requirement; constituent_handoff; fill_operation; production_count_ledger; device_assembly_record; device_functional_test_link; ddcp_release_checkpoint,GET /ddcp/v1/prefilled-syringe/batches/{batch_id}/review-summary,,Injectable Profile Designer; Constituent Requirements; Batch Readiness; Filling Setup; Aseptic Fill Execution,BULK_NOT_RELEASED; CCI_TEST_FAILED; DEVICE_TEST_FAILED; FILL_IPC_OOS; FILL_PROGRAM_MISMATCH; FILTER_INTEGRITY_FAILED; LINE_NOT_READY; PFS_PROFILE_NOT_EFFECTIVE,HIGHER-PROCESS-RISK,no,TC-054-025-01; TC-054-025-02,2,OQ,validation/evidence/oq/SPEC-DDCP-001/,prompts/WP-08/54_SPEC-DDCP-001.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-148,Document_54_Prefilled_Syringe_Injectable_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01476,CP-014,PFS-FR-026,Stability/retain refs,Document 54,SPEC-DDCP-001,SPEC-DDCP-001,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",ddcp_profile_version; constituent_requirement; constituent_handoff; fill_operation; production_count_ledger; device_assembly_record; device_functional_test_link; ddcp_release_checkpoint,POST /ddcp/v1/prefilled-syringe/stability-retain-samples,,Injectable Profile Designer; Constituent Requirements; Batch Readiness; Filling Setup; Aseptic Fill Execution,BULK_NOT_RELEASED; CCI_TEST_FAILED; DEVICE_TEST_FAILED; FILL_IPC_OOS; FILL_PROGRAM_MISMATCH; FILTER_INTEGRITY_FAILED; LINE_NOT_READY; PFS_PROFILE_NOT_EFFECTIVE,HIGHER-PROCESS-RISK,no,TC-054-026-01,1,OQ,validation/evidence/oq/SPEC-DDCP-001/,prompts/WP-08/54_SPEC-DDCP-001.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-148,Document_54_Prefilled_Syringe_Injectable_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01477,CP-014,PFS-FR-027,Rework restriction,Document 54,SPEC-DDCP-001,SPEC-DDCP-001,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",ddcp_profile_version; constituent_requirement; constituent_handoff; fill_operation; production_count_ledger; device_assembly_record; device_functional_test_link; ddcp_release_checkpoint,,,Injectable Profile Designer; Constituent Requirements; Batch Readiness; Filling Setup; Aseptic Fill Execution,BULK_NOT_RELEASED; CCI_TEST_FAILED; DEVICE_TEST_FAILED; FILL_IPC_OOS; FILL_PROGRAM_MISMATCH; FILTER_INTEGRITY_FAILED; LINE_NOT_READY; PFS_PROFILE_NOT_EFFECTIVE,HIGHER-PROCESS-RISK,yes,TC-054-027-01; TC-054-027-02; TC-054-027-03,3,OQ,validation/evidence/oq/SPEC-DDCP-001/,prompts/WP-08/54_SPEC-DDCP-001.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-148,Document_54_Prefilled_Syringe_Injectable_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01478,CP-014,PFS-FR-028,Biologic subtype,Document 54,SPEC-DDCP-001,SPEC-DDCP-001,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",ddcp_profile_version; constituent_requirement; constituent_handoff; fill_operation; production_count_ledger; device_assembly_record; device_functional_test_link; ddcp_release_checkpoint,,,Injectable Profile Designer; Constituent Requirements; Batch Readiness; Filling Setup; Aseptic Fill Execution,BULK_NOT_RELEASED; CCI_TEST_FAILED; DEVICE_TEST_FAILED; FILL_IPC_OOS; FILL_PROGRAM_MISMATCH; FILTER_INTEGRITY_FAILED; LINE_NOT_READY; PFS_PROFILE_NOT_EFFECTIVE,HIGHER-PROCESS-RISK,no,TC-054-028-01,1,OQ,validation/evidence/oq/SPEC-DDCP-001/,prompts/WP-08/54_SPEC-DDCP-001.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-148,Document_54_Prefilled_Syringe_Injectable_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01479,CP-014,PFS-FR-029,Change sensitivity,Document 54,SPEC-DDCP-001,SPEC-DDCP-001,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",ddcp_profile_version; constituent_requirement; constituent_handoff; fill_operation; production_count_ledger; device_assembly_record; device_functional_test_link; ddcp_release_checkpoint,GET /ddcp/v1/prefilled-syringe/change-linkage,,Injectable Profile Designer; Constituent Requirements; Batch Readiness; Filling Setup; Aseptic Fill Execution,BULK_NOT_RELEASED; CCI_TEST_FAILED; DEVICE_TEST_FAILED; FILL_IPC_OOS; FILL_PROGRAM_MISMATCH; FILTER_INTEGRITY_FAILED; LINE_NOT_READY; PFS_PROFILE_NOT_EFFECTIVE,HIGHER-PROCESS-RISK,no,TC-054-029-01,1,OQ,validation/evidence/oq/SPEC-DDCP-001/,prompts/WP-08/54_SPEC-DDCP-001.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-148,Document_54_Prefilled_Syringe_Injectable_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01480,CP-014,PFS-FR-030,Inspection export,Document 54,SPEC-DDCP-001,SPEC-DDCP-001,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",ddcp_profile_version; constituent_requirement; constituent_handoff; fill_operation; production_count_ledger; device_assembly_record; device_functional_test_link; ddcp_release_checkpoint,,,Injectable Profile Designer; Constituent Requirements; Batch Readiness; Filling Setup; Aseptic Fill Execution,BULK_NOT_RELEASED; CCI_TEST_FAILED; DEVICE_TEST_FAILED; FILL_IPC_OOS; FILL_PROGRAM_MISMATCH; FILTER_INTEGRITY_FAILED; LINE_NOT_READY; PFS_PROFILE_NOT_EFFECTIVE,HIGHER-PROCESS-RISK,no,TC-054-030-01; TC-054-030-02,2,OQ,validation/evidence/oq/SPEC-DDCP-001/,prompts/WP-08/54_SPEC-DDCP-001.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,,Document_54_Prefilled_Syringe_Injectable_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01481,CP-008; CP-012,INJ-FR-001,Injector family profile,Document 55,SPEC-DDCP-002,SPEC-DDCP-002,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",,,,Injector Profile; Assembly BOM/Route; Assembly Readiness; Unit Scan/Binding; Assembly Execution,ASSEMBLY_PROGRAM_MISMATCH; CONTAINER_ALREADY_USED; DEVICE_COMPONENT_NOT_RELEASED; DOSE_DELIVERY_FAILED; DRUG_CONTAINER_NOT_RELEASED; INJECTOR_PROFILE_NOT_EFFECTIVE; INJECTOR_RECONCILIATION_FAILED; INJECTOR_TEST_FAILED,HIGHER-PROCESS-RISK,no,TC-055-001-01,1,OQ,validation/evidence/oq/SPEC-DDCP-002/,prompts/WP-08/55_SPEC-DDCP-002.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-150,Document_55_Autoinjector_Pen_Cartridge_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01482,CP-008; CP-012,INJ-FR-002,Drug container relation,Document 55,SPEC-DDCP-002,SPEC-DDCP-002,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",,,,Injector Profile; Assembly BOM/Route; Assembly Readiness; Unit Scan/Binding; Assembly Execution,ASSEMBLY_PROGRAM_MISMATCH; CONTAINER_ALREADY_USED; DEVICE_COMPONENT_NOT_RELEASED; DOSE_DELIVERY_FAILED; DRUG_CONTAINER_NOT_RELEASED; INJECTOR_PROFILE_NOT_EFFECTIVE; INJECTOR_RECONCILIATION_FAILED; INJECTOR_TEST_FAILED,HIGHER-PROCESS-RISK,no,TC-055-002-01; TC-055-002-02,2,OQ,validation/evidence/oq/SPEC-DDCP-002/,prompts/WP-08/55_SPEC-DDCP-002.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-150,Document_55_Autoinjector_Pen_Cartridge_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01483,CP-008; CP-012,INJ-FR-003,Device BOM,Document 55,SPEC-DDCP-002,SPEC-DDCP-002,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",,,,Injector Profile; Assembly BOM/Route; Assembly Readiness; Unit Scan/Binding; Assembly Execution,ASSEMBLY_PROGRAM_MISMATCH; CONTAINER_ALREADY_USED; DEVICE_COMPONENT_NOT_RELEASED; DOSE_DELIVERY_FAILED; DRUG_CONTAINER_NOT_RELEASED; INJECTOR_PROFILE_NOT_EFFECTIVE; INJECTOR_RECONCILIATION_FAILED; INJECTOR_TEST_FAILED,HIGHER-PROCESS-RISK,no,TC-055-003-01; TC-055-003-02,2,OQ,validation/evidence/oq/SPEC-DDCP-002/,prompts/WP-08/55_SPEC-DDCP-002.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-150,Document_55_Autoinjector_Pen_Cartridge_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01484,CP-008; CP-012,INJ-FR-004,Subassembly handoff,Document 55,SPEC-DDCP-002,SPEC-DDCP-002,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",,,,Injector Profile; Assembly BOM/Route; Assembly Readiness; Unit Scan/Binding; Assembly Execution,ASSEMBLY_PROGRAM_MISMATCH; CONTAINER_ALREADY_USED; DEVICE_COMPONENT_NOT_RELEASED; DOSE_DELIVERY_FAILED; DRUG_CONTAINER_NOT_RELEASED; INJECTOR_PROFILE_NOT_EFFECTIVE; INJECTOR_RECONCILIATION_FAILED; INJECTOR_TEST_FAILED,HIGHER-PROCESS-RISK,yes,TC-055-004-01; TC-055-004-02; TC-055-004-03; TC-055-004-04,4,OQ,validation/evidence/oq/SPEC-DDCP-002/,prompts/WP-08/55_SPEC-DDCP-002.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-150,Document_55_Autoinjector_Pen_Cartridge_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01485,CP-008; CP-012,INJ-FR-005,Device component release,Document 55,SPEC-DDCP-002,SPEC-DDCP-002,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",,,,Injector Profile; Assembly BOM/Route; Assembly Readiness; Unit Scan/Binding; Assembly Execution,ASSEMBLY_PROGRAM_MISMATCH; CONTAINER_ALREADY_USED; DEVICE_COMPONENT_NOT_RELEASED; DOSE_DELIVERY_FAILED; DRUG_CONTAINER_NOT_RELEASED; INJECTOR_PROFILE_NOT_EFFECTIVE; INJECTOR_RECONCILIATION_FAILED; INJECTOR_TEST_FAILED,HIGHER-PROCESS-RISK,yes,TC-055-005-01; TC-055-005-02; TC-055-005-03; TC-055-005-04,4,OQ,validation/evidence/oq/SPEC-DDCP-002/,prompts/WP-08/55_SPEC-DDCP-002.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-150,Document_55_Autoinjector_Pen_Cartridge_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01486,CP-008; CP-012,INJ-FR-006,Assembly line readiness,Document 55,SPEC-DDCP-002,SPEC-DDCP-002,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",,,,Injector Profile; Assembly BOM/Route; Assembly Readiness; Unit Scan/Binding; Assembly Execution,ASSEMBLY_PROGRAM_MISMATCH; CONTAINER_ALREADY_USED; DEVICE_COMPONENT_NOT_RELEASED; DOSE_DELIVERY_FAILED; DRUG_CONTAINER_NOT_RELEASED; INJECTOR_PROFILE_NOT_EFFECTIVE; INJECTOR_RECONCILIATION_FAILED; INJECTOR_TEST_FAILED,HIGHER-PROCESS-RISK,yes,TC-055-006-01,1,OQ,validation/evidence/oq/SPEC-DDCP-002/,prompts/WP-08/55_SPEC-DDCP-002.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-150,Document_55_Autoinjector_Pen_Cartridge_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01487,CP-008; CP-012,INJ-FR-007,Assembly recipe,Document 55,SPEC-DDCP-002,SPEC-DDCP-002,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",,,,Injector Profile; Assembly BOM/Route; Assembly Readiness; Unit Scan/Binding; Assembly Execution,ASSEMBLY_PROGRAM_MISMATCH; CONTAINER_ALREADY_USED; DEVICE_COMPONENT_NOT_RELEASED; DOSE_DELIVERY_FAILED; DRUG_CONTAINER_NOT_RELEASED; INJECTOR_PROFILE_NOT_EFFECTIVE; INJECTOR_RECONCILIATION_FAILED; INJECTOR_TEST_FAILED,HIGHER-PROCESS-RISK,yes,TC-055-007-01; TC-055-007-02,2,OQ,validation/evidence/oq/SPEC-DDCP-002/,prompts/WP-08/55_SPEC-DDCP-002.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-150,Document_55_Autoinjector_Pen_Cartridge_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01488,CP-008; CP-012,INJ-FR-008,Unit serialization,Document 55,SPEC-DDCP-002,SPEC-DDCP-002,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",,,,Injector Profile; Assembly BOM/Route; Assembly Readiness; Unit Scan/Binding; Assembly Execution,ASSEMBLY_PROGRAM_MISMATCH; CONTAINER_ALREADY_USED; DEVICE_COMPONENT_NOT_RELEASED; DOSE_DELIVERY_FAILED; DRUG_CONTAINER_NOT_RELEASED; INJECTOR_PROFILE_NOT_EFFECTIVE; INJECTOR_RECONCILIATION_FAILED; INJECTOR_TEST_FAILED,HIGHER-PROCESS-RISK,no,TC-055-008-01; TC-055-008-02,2,OQ,validation/evidence/oq/SPEC-DDCP-002/,prompts/WP-08/55_SPEC-DDCP-002.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-150,Document_55_Autoinjector_Pen_Cartridge_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01489,CP-008; CP-012,INJ-FR-009,Drug-container insertion,Document 55,SPEC-DDCP-002,SPEC-DDCP-002,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",,,,Injector Profile; Assembly BOM/Route; Assembly Readiness; Unit Scan/Binding; Assembly Execution,ASSEMBLY_PROGRAM_MISMATCH; CONTAINER_ALREADY_USED; DEVICE_COMPONENT_NOT_RELEASED; DOSE_DELIVERY_FAILED; DRUG_CONTAINER_NOT_RELEASED; INJECTOR_PROFILE_NOT_EFFECTIVE; INJECTOR_RECONCILIATION_FAILED; INJECTOR_TEST_FAILED,HIGHER-PROCESS-RISK,no,TC-055-009-01; TC-055-009-02,2,OQ,validation/evidence/oq/SPEC-DDCP-002/,prompts/WP-08/55_SPEC-DDCP-002.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-150,Document_55_Autoinjector_Pen_Cartridge_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01490,CP-008; CP-012,INJ-FR-010,Needle activation system,Document 55,SPEC-DDCP-002,SPEC-DDCP-002,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",,,,Injector Profile; Assembly BOM/Route; Assembly Readiness; Unit Scan/Binding; Assembly Execution,ASSEMBLY_PROGRAM_MISMATCH; CONTAINER_ALREADY_USED; DEVICE_COMPONENT_NOT_RELEASED; DOSE_DELIVERY_FAILED; DRUG_CONTAINER_NOT_RELEASED; INJECTOR_PROFILE_NOT_EFFECTIVE; INJECTOR_RECONCILIATION_FAILED; INJECTOR_TEST_FAILED,HIGHER-PROCESS-RISK,no,TC-055-010-01,1,OQ,validation/evidence/oq/SPEC-DDCP-002/,prompts/WP-08/55_SPEC-DDCP-002.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-150,Document_55_Autoinjector_Pen_Cartridge_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01491,CP-008; CP-012,INJ-FR-011,Dose setting mechanism,Document 55,SPEC-DDCP-002,SPEC-DDCP-002,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",,,,Injector Profile; Assembly BOM/Route; Assembly Readiness; Unit Scan/Binding; Assembly Execution,ASSEMBLY_PROGRAM_MISMATCH; CONTAINER_ALREADY_USED; DEVICE_COMPONENT_NOT_RELEASED; DOSE_DELIVERY_FAILED; DRUG_CONTAINER_NOT_RELEASED; INJECTOR_PROFILE_NOT_EFFECTIVE; INJECTOR_RECONCILIATION_FAILED; INJECTOR_TEST_FAILED,HIGHER-PROCESS-RISK,no,TC-055-011-01; TC-055-011-02,2,OQ,validation/evidence/oq/SPEC-DDCP-002/,prompts/WP-08/55_SPEC-DDCP-002.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-150,Document_55_Autoinjector_Pen_Cartridge_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01492,CP-008; CP-012,INJ-FR-012,Delivery performance outputs,Document 55,SPEC-DDCP-002,SPEC-DDCP-002,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",,,,Injector Profile; Assembly BOM/Route; Assembly Readiness; Unit Scan/Binding; Assembly Execution,ASSEMBLY_PROGRAM_MISMATCH; CONTAINER_ALREADY_USED; DEVICE_COMPONENT_NOT_RELEASED; DOSE_DELIVERY_FAILED; DRUG_CONTAINER_NOT_RELEASED; INJECTOR_PROFILE_NOT_EFFECTIVE; INJECTOR_RECONCILIATION_FAILED; INJECTOR_TEST_FAILED,HIGHER-PROCESS-RISK,no,TC-055-012-01,1,OQ,validation/evidence/oq/SPEC-DDCP-002/,prompts/WP-08/55_SPEC-DDCP-002.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-150,Document_55_Autoinjector_Pen_Cartridge_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01493,CP-008; CP-012,INJ-FR-013,Function test plan,Document 55,SPEC-DDCP-002,SPEC-DDCP-002,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",,,,Injector Profile; Assembly BOM/Route; Assembly Readiness; Unit Scan/Binding; Assembly Execution,ASSEMBLY_PROGRAM_MISMATCH; CONTAINER_ALREADY_USED; DEVICE_COMPONENT_NOT_RELEASED; DOSE_DELIVERY_FAILED; DRUG_CONTAINER_NOT_RELEASED; INJECTOR_PROFILE_NOT_EFFECTIVE; INJECTOR_RECONCILIATION_FAILED; INJECTOR_TEST_FAILED,HIGHER-PROCESS-RISK,no,TC-055-013-01; TC-055-013-02,2,OQ,validation/evidence/oq/SPEC-DDCP-002/,prompts/WP-08/55_SPEC-DDCP-002.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-150,Document_55_Autoinjector_Pen_Cartridge_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
TR-01494,CP-008; CP-012,INJ-FR-014,Force/torque tests,Document 55,SPEC-DDCP-002,SPEC-DDCP-002,WP-08,services/gxp-api/src/modules/ddcp,"PostgreSQL (GxP Core, authoritative)",,,,Injector Profile; Assembly BOM/Route; Assembly Readiness; Unit Scan/Binding; Assembly Execution,ASSEMBLY_PROGRAM_MISMATCH; CONTAINER_ALREADY_USED; DEVICE_COMPONENT_NOT_RELEASED; DOSE_DELIVERY_FAILED; DRUG_CONTAINER_NOT_RELEASED; INJECTOR_PROFILE_NOT_EFFECTIVE; INJECTOR_RECONCILIATION_FAILED; INJECTOR_TEST_FAILED,HIGHER-PROCESS-RISK,no,TC-055-014-01,1,OQ,validation/evidence/oq/SPEC-DDCP-002/,prompts/WP-08/55_SPEC-DDCP-002.md,CODE_COMPLETE,VERIFIED,NOT_VALIDATED,SG-150,Document_55_Autoinjector_Pen_Cartridge_DDCP_Profile_v1_0_IMPLEMENTATION_READY.md
